64,64
16114293,4688665,8651487,2803003,2186281,1516494,10918656,293124,8216115,8930851,14156501,5357660,5510777,12280189,12928740,1653662,15112693,7703810,8259407,986008,2718546,13345523,5650808,922504,15277331,5909697,9185136,14180838,12391031,13726700,4252101,6415774,8019532,14537242,1383634,1288772,6815200,1016197,12096666,8877037,11711978,2513832,11878514,1229185,13958706,691921,8963172,7372533,1889229,9691478,8712058,12955223,5470151,9074747,13602504,7363006,16716521,9914074,12984205,2296260,2911345,11982317,1263099,14796767
130084,16495913,9682059,14687305,16581537,3112554,3428473,10372353,3971911,15154240,4050473,16182431,1020952,3207780,11859188,2686743,8186058,589581,15312648,16090670,12078832,922460,12588535,14902522,982342,3790231,10639759,7684795,3604143,6888523,7969857,5129273,12350494,11925208,10433614,10915496,12440452,1631656,15283722,7281541,15870149,14402734,3476723,9082405,6597664,13080803,10890798,1930889,15071455,13445720,9332168,4280482,15249288,5292586,6956964,5383218,4030722,11780128,2367852,13249422,13768887,14666216,13845130,1039643
12228720,15031141,15582679,8456416,7506095,3683435,6105500,7525371,333857,15193446,15459994,15504113,3408080,6139741,15364947,16006236,3014896,38299,8406818,9255677,5435858,9906550,5634433,648416,10071735,13996509,12875483,5576165,4283867,2693068,14093644,16505834,7827522,4019814,9606449,6619886,8861870,4296791,13306857,13770018,11769745,2163011,1970104,348634,15069632,9524624,14458027,1750622,11706264,3580055,12997935,5400212,5368888,679443,1735765,4083262,9338184,6596162,13516423,11917492,5851749,4192049,11135609,6519243
5343727,12867676,4093852,2078715,14121907,2292038,4876792,687248,13934507,16150587,8357014,6941293,2179755,2090684,16689843,4098354,5190790,12993592,4149193,2900160,7650455,6166285,7413874,14009693,13255363,7203768,5479699,11277070,1994377,15918810,15255140,4224350,8080598,6955484,6085197,12828063,1904517,10847714,4191194,16337954,11771925,14848224,4869753,6361012,15198301,13097133,8707103,7283561,5806359,622632,968115,8311885,9809362,9114793,7347579,4698759,14507296,16612398,5592253,8907939,16004193,15840022,15979335,3087390
11599794,11731644,14745220,13835072,9743970,8541595,5931327,6896023,13907934,3762345,5362022,7811646,4444295,9323020,14269380,15373234,14299578,11320265,16196538,14035492,1833618,6601440,8380067,9004737,3998541,7754732,2140695,14748915,4809720,2528854,2269521,10128023,11673665,13524864,1438847,7017418,11657311,9409648,16718819,9579586,6811437,3304877,4465142,12294000,11877683,8412186,15472159,10373158,9092700,8985587,15744709,5848988,3264364,10184616,15556248,4250358,6314293,9746704,16137428,10257810,10086515,13887206,9431179,1183591
1206569,5883437,4950561,16594950,14911105,12175736,14763696,12545495,7389165,4467979,14195654,5047226,14044198,5172349,14487045,15757368,13568251,10405111,16637271,6607335,4872055,153843,15777315,12977447,10335331,84335,2387326,14699074,8743337,10274368,7936312,4208024,15828956,11624086,7453117,5560095,14878808,3763080,2153629,11472992,8546496,15389381,3946580,8558236,12537797,3314944,13382103,7346735,15117810,10551639,6230287,13845697,13821377,2406716,13140041,1188849,15571621,3517094,8444838,15760005,11748010,12689493,10532759,3359580
15810612,6081600,2788181,4229120,3684855,14269539,16331633,3348276,4185418,14736779,13946889,50076,13336517,13437849,907396,2300042,14733504,14066905,7155137,258577,15590141,16374513,14030305,15864458,10690718,302796,3551150,14991093,13198761,129808,16001012,7956219,7417080,3020855,1800663,13009435,6294472,11463550,14716624,1827760,6181156,2721960,7803619,8015331,3930390,8115727,13262797,4702136,14826123,7677430,12336443,3667093,8409374,9431676,5307652,11742582,2093510,13469171,595268,163925,16207990,8513758,12564601,2170072
860355,7058090,3758434,561611,15562538,595469,6785721,10911573,58778,165025,9962640,5751102,1197677,11292763,3208656,4599780,2647070,3520296,8196891,6615377,15403152,10892524,2595794,192267,8923024,3482471,12352797,13755247,2755230,8128187,15052985,11681352,13434533,12377536,14082217,11054988,3250671,15606898,9472067,3433848,8940912,13341084,8806582,14236955,168247,3346879,8034030,2772835,4486315,16577916,13534247,6962099,15845593,1625104,15590987,8606050,13477599,11631560,9325,9156589,11715339,10612623,7644963,1687616
6939659,12336746,15766456,11039683,13650785,895257,12207584,12235524,3855389,14035084,2980200,14838321,10124289,12989254,3461825,3821981,10823244,4299097,12787651,15163764,15385453,11795471,2056459,3152528,14935125,13754150,11622606,8645328,5298938,6266421,13938887,353830,4673268,5732081,5148717,909677,8301588,11020943,16635315,3389023,15498389,14018369,8157386,15193159,5267326,11430094,15589306,6139939,319237,15355881,10088778,11020279,1025360,9892565,11424731,4053369,8584203,9857200,16747343,3575418,11055459,4399581,5600590,16621091
8310600,4916932,5213160,2767739,291707,8025690,10941130,9613669,1775303,3257832,14431405,7491841,4984179,4532193,3216349,3962176,5400319,1420476,6064207,16666992,9053142,3983107,1408669,15132832,11948118,1047310,1872374,15290010,5938911,2076062,4225594,10381168,9532374,7768298,14960341,2993927,10218677,3358380,5034435,16350658,13926353,1358466,2342340,7392349,15339363,15907976,2967926,16470870,11242183,15453470,10369299,7159692,1006040,16221966,2891189,6720514,5679619,1748077,4161951,13376545,114198,4226262,14458748,4019622
1238177,12623752,4365059,9121828,1412826,6743464,13211942,1490330,325164,3589830,11070542,6397714,3971506,8198709,8150722,16635008,11594230,5265832,10792802,10938648,7636373,4770655,14713934,14139288,3520247,15370888,6227263,474729,7427849,13483923,2295818,16373657,11352392,13661570,12151830,14432590,8132397,1865296,12003853,1099333,12328085,14251015,9972621,4000156,14539965,1705700,10129568,975308,7766544,15684323,14237982,8003485,3001561,8678401,7899946,3710546,2766343,1812923,14970417,6233869,13391823,5558474,7202194,7214708
1196150,6711932,4000430,6665929,9843171,2607147,6523381,12836456,14546513,89683,9286064,10219302,3217799,4468289,4044162,3205172,12713260,9498963,3132838,14431013,5187294,6648184,10920449,6975371,14914027,14156120,8397930,987473,286122,526508,14815545,889546,5933049,296135,1495392,2228438,12895878,9027661,11842504,12071478,8137546,8260794,3693273,6710637,11701217,1428261,16763968,11154080,491216,1925377,7880673,12413412,2128262,7450697,16710640,11717216,10508815,10481142,1223329,16139625,4803511,1512625,8457621,891744
10049113,14201803,16670686,11629063,10181025,14133852,5936063,10558718,3195029,12107721,13561777,7491965,7924750,13955999,16240926,5314304,4038232,11308367,8437638,3873711,6398394,15295135,13835910,1808263,15447820,1604324,4182011,2359567,9608327,8606471,14552572,3911049,7764854,12580952,15842474,12453951,12666497,13903695,11426014,4510034,12419183,16344401,6048744,7404073,13694862,13899330,2532561,3315129,347964,14111737,3645989,3524063,12098350,12924696,11735699,2128514,11709376,13922139,16344298,12052992,6255798,13475625,12784589,12064092
15532108,1749479,5524105,13817473,9360854,9044318,9438414,13362535,16354836,7197792,10481247,7161118,10397846,2849304,4341093,3921810,4750237,1884820,11682597,1162894,10033248,10070939,15274101,14986499,13825004,3071909,9111618,12716919,343848,2363464,12656961,2394855,16693988,1493254,12415989,11918930,5693614,16767927,752711,16297377,3789561,8227466,4023081,12738425,5791398,11144012,8919004,12330067,4592160,14338756,9470522,3933538,13041773,16262734,11393902,7619561,1383991,2231293,11177562,3195396,580221,13746841,951783,3877396
421832,14322251,9022092,11631853,4990616,13011352,3732950,5545280,10512179,13171211,11959960,8739140,6655216,16343598,16236515,6740605,11169511,2987798,8131169,10639030,1813035,1926474,6366908,16556314,16713475,11473435,16141266,16006441,14759072,10788277,1430959,12597317,7286478,6426428,7459057,8708544,12618800,12545304,8632424,5903522,16662080,16021106,7991923,15244560,15730860,13050152,2238671,5533366,7257687,12937096,12107686,11372259,633533,12557056,226881,11103465,404203,13119920,5698893,14508921,1302276,13708559,8329277,14722025
