64,64
4850468,11359727,2977019,16041558,11322348,14879626,8832008,5354525,8201509,1601042,15839530,4917288,8354192,3440512,9277846,13024990,5353000,4329284,7366286,4934501,12881507,12889008,5340921,6701152,10347228,6418540,7410907,5834327,582496,11551165,10749623,9710708,13610785,16416314,6963965,16219717,10379703,13760088,15629958,14691744,1404023,1416421,5660713,12293571,8465877,1504737,8563612,12317796,10504032,1685354,12388882,10166302,13057602,14831311,3761525,2143805,1634146,10474990,1379315,7290033,10274977,4267117,12498061,5668300
296895,15644688,15511557,2842186,6736685,11921973,5899569,2049280,5793259,11718006,15335234,3743131,6932709,12899016,8332698,9415212,13119860,9946372,9743352,1028040,6961152,6490843,1159302,7125161,15895444,11018338,1795243,6253260,599252,6750184,9139680,312598,16238184,386588,16180695,1813515,15544691,11331879,4146123,1983829,5316925,7287371,2871998,14913896,9534982,5450291,8605939,3606383,9259157,8617164,11312967,6294134,14972708,15048978,1476770,1072198,3242948,13260332,7400995,2854400,2124283,170762,11235045,8125243
14647159,2121097,1047121,1962006,14394348,5048228,16702665,8045827,4653488,8198374,16264024,12446029,179339,10226499,4315175,11788125,10424046,5930868,12726144,12367605,7775426,12783401,2559419,12495759,4235966,9418370,14960094,2445480,7295106,6728004,3153542,1679843,12707155,2184256,13389736,6906517,13154021,4882564,13879582,16270415,5769844,986100,5679666,11091385,16278709,16008750,1585017,4175299,12567692,11496471,2793931,12128296,10460937,8184209,104825,5520361,4899750,14198387,15366818,1816209,14636812,803195,7413582,3313343
139248,6042816,12788154,14513575,11101729,16221217,11348357,14005811,13245375,4947918,14919167,5988638,3063610,12124128,6682790,1177810,16365414,14466518,6987732,2300222,9166760,5081027,7149366,12163414,9605473,3188876,7679266,3978690,9933169,1126695,1497136,2477906,6620461,5905056,3856962,11912100,11262939,11047735,13901110,10176803,8705049,948535,7726951,15468981,11740617,5533850,12143820,15654606,3058989,14634764,12413566,14220315,15633300,747720,4076994,13564834,4476899,11829779,3087598,10773606,3271225,11728804,12435151,4799824
12335164,13780633,6100360,16012061,2730629,7733761,5620966,1752856,370055,7690960,4892226,2599148,16266114,2174052,5360868,7121030,6572658,2039850,14389042,11426341,5323356,3882250,15925831,4570016,14754944,14094010,15611834,498208,15368011,10877333,10224127,14814637,13025479,11036795,7199249,7764634,3314599,2857862,4854686,67382,1593959,10607540,10568557,12926913,16391999,5890247,16159439,6407615,8314468,10221804,14490596,13602382,2256724,12932918,14512210,8776386,3993688,14344238,12379208,15492653,4118365,10803148,3963605,9084830
14861734,12352382,8684514,481241,5255075,10030345,4288808,14962916,12491738,9687713,4864798,13357435,4962050,12019738,11072462,5408245,10542727,14825743,11437663,5509980,5436629,7147387,1684368,4419823,10227525,12837950,9961020,11736151,5375471,13524732,1924589,8204797,5692070,13506745,3255302,7618550,1998525,11247626,7606590,8161187,9752546,16651061,16405178,11954381,14662717,12639201,5409617,4534241,6374884,2348015,7493016,225769,12847504,14251857,4963455,8873121,13223743,11366680,10990765,4280091,2200007,13304629,7959339,10356847
8855111,9727092,5740660,7237784,5210976,8209189,15193799,8440121,3993722,15564243,9864555,12747361,1815221,4098894,7887016,12843816,8173812,6557240,15528549,6733850,7562221,14523989,3603557,6303870,6727365,8989681,9452732,4339909,5148402,14719810,14786687,6380693,12013091,12963845,14098454,9965396,4711182,9662021,10240851,12104826,14501070,5412202,10189384,16498968,3663118,1832180,7599184,12403248,1922903,8175011,11458186,15581290,6334598,10588438,236622,9909304,12303049,14459241,11498329,5147919,13426223,3072727,13089461,6452049
4971223,8986000,4828786,11664879,12185644,7500989,1593314,8660520,4719395,4825692,14607275,2285435,11813796,7435353,9212248,4223136,149931,7504435,9895731,14934354,6428710,15172554,1082698,15077044,9914843,16146943,13848018,4624063,15012737,11599335,14491507,3010770,4198633,16662048,2936987,11441213,2663040,13046870,7874071,5593825,2331194,11672891,2586941,15620994,10113407,1640977,3706692,11536864,7524794,15065209,16135774,4744888,11910330,15862440,12356646,10418883,7358491,6657231,5053734,15608530,10173392,11929082,12655495,10063607
7513848,15763089,15733430,12425187,9425902,693734,358209,12293569,1607878,3067660,10250946,13088525,3870490,1091352,1304695,15717453,11235875,3603100,6745788,14965427,7773591,8087316,15043973,16592108,9644663,9508193,1443628,5937728,10559060,7775355,4491628,12738438,16605206,12985784,8523258,11757398,9574255,11207588,10655962,9907477,1049690,14322444,12397294,7403506,2775333,837484,3641022,10399807,11295809,332138,11587521,10476064,11872393,3669073,2178711,1572476,14926871,6660390,1500650,12717198,1158936,9741426,12405462,1747792
16174634,3347984,10906982,13773324,1823811,2071991,4094424,11613595,10798863,5633766,10243674,4091247,2322814,5204636,11244857,7869583,15180960,14195378,5879168,14391551,2338416,3194528,2794579,7040200,16340465,12280597,9679240,15495084,11672229,586143,7100084,8994911,10401356,2451308,3744027,5511282,8658224,15560138,9785762,16437844,4978842,2689789,13015404,15065925,8931208,13853986,6630615,14873929,15764903,5443414,4757781,13000733,1880632,5898040,154470,15149137,11607913,13243677,13822959,12511470,6120648,14329614,13009569,14016079
