64,64
4327093,1390650,2449775,155894,5016050,4494803,4954483,8192829,15342701,6398551,11400251,12983451,12956322,2362761,3790501,3720934,3383956,4955915,16525727,6631729,4811503,4500944,16491520,12263037,7687767,10495829,7980626,13307413,13062182,8415114,16623249,6734513,14825341,8168306,14545726,2501925,2435645,13508374,15789538,15305288,2142131,13693820,10958801,6924315,13615510,9620730,10740593,8362243,780223,643370,5216091,3707559,1800738,13553116,1188592,3272186,3908443,7964196,7564945,3796629,14088742,4143338,14892891,10145913
15420665,9517076,14138545,38621,6347449,1062864,15035476,5521716,14694424,15368399,6183261,13357126,9677625,8397260,16622576,2747912,1855586,16674422,10774200,6307807,15721087,10590815,8116663,5385972,14682,6475065,5817441,9212502,2432402,2005507,4204091,3197015,13936437,16116562,11898917,13120219,13085827,1467887,4290160,6047594,11067894,14730428,7786611,9134494,9890806,1907785,5284038,5460828,9285267,1633602,13454479,13359385,14210505,13811238,7092788,7511313,12071771,2585090,13596911,15595017,1652635,6607552,8877520,8728676
4598722,10956634,9644954,14510037,7824321,7879978,1133966,11181380,2681310,1219577,4108657,5281985,15674325,12671559,5455848,14053622,8819202,1125975,8493358,4894383,5750822,7289721,3749688,8775828,490210,5118337,6481175,15537677,9464596,5738183,16706948,7344457,5852307,13560873,8900966,5996087,12451589,5031982,9588579,2429445,16698912,15799872,7722904,3056693,15684137,13001234,4791733,3993741,989712,6957672,10460114,3888635,7426,11709266,15509933,3225407,8723613,1875698,10147536,2364915,9549284,7288423,1453150,9891685
3826114,9573125,9729982,8507483,5450987,14770945,10396641,16678315,11356140,3764613,2031208,6438106,16025964,1271232,4087898,1359613,8728865,16381349,1208663,16122071,14291741,13021839,4063378,10520127,3066990,4045346,15458488,762646,9386242,6219945,2638290,1148153,3664654,5072124,3559758,4131923,3418212,8655293,4155985,3543042,15939485,12371008,10247493,11702985,10279953,2735611,10703741,13435325,1904581,135654,7740009,8403888,1185143,487919,10108644,3205418,8402687,12805931,16314563,1943247,8737899,9854045,485720,8970
10431776,11058145,15124079,2255191,3755277,14993982,5018710,10500406,6177958,15485632,11304530,12598891,7333781,11559530,12596311,16628329,4825142,2280687,3101641,225422,6412352,5262612,14760415,10460730,13163365,14036308,3114232,981028,12179601,13916934,5838286,11986726,7650738,3829349,6876348,11258003,12661144,4602858,15296809,9195216,9771641,16668084,9290582,2693174,3577154,2428857,13538429,8570108,1301593,10580309,2061877,10896875,1101608,5471215,1632550,10153026,9830162,5573477,7466197,6157006,12195232,12358102,10827463,7204067
9813195,6592546,8883490,14950738,14082048,2652512,4303952,13884592,9438157,2051717,14238467,4358522,2891505,668065,12004434,14119678,10211437,12961554,16315871,15530389,5781045,16769502,13748500,5035111,8872520,4864264,14275105,12268053,13558228,14615798,10914544,15544183,6157665,6080093,4569808,2673644,15924392,13354355,4508527,1356879,7749050,825906,12976667,16621520,5276506,4047365,1755289,10994548,14525196,3184463,3506113,3698691,6000925,3907650,13256294,3954969,14853926,10303765,1543722,15480205,1044622,15279200,13253606,2279248
8322045,14813810,2748292,9733671,9021763,11473835,11640933,15723954,5574974,16345205,9332914,15755816,10136247,11710740,14055493,11877907,12848789,16756506,10240178,6375144,1764862,1800977,16192787,4486378,16009292,12104292,693677,8237857,11057091,1400944,535712,8954212,2266206,13187280,9383956,7735733,3662398,12116143,10542445,15564781,14300355,15468738,1127956,6427444,11338159,11129241,11660337,10049435,12152913,5815614,7400310,13457758,15240620,10934153,15523386,10425319,13586360,5620025,6613810,4029239,10163336,6227747,11037628,9681685
3193586,30339,12509994,9299957,3681082,7339706,2509819,16659734,8198783,3775600,6378074,12936869,14466705,2381684,11322800,11553164,10245161,12793432,1583761,10438707,11332135,717748,5060826,3073953,13821483,3680321,2611448,13383480,13016717,7686123,14783791,4527876,2126652,2564614,12416032,7332072,3350774,433044,1870473,9856320,9084312,1605921,8582575,2317392,3856651,10597637,13162879,9512785,13637345,4825365,7382426,4922262,4747376,57001,526733,9489928,9548541,6411076,2807659,11580633,14437174,1033596,4673826,2719451
16042866,6088274,3706078,15761984,884111,3967354,13894148,5423212,6825977,4237788,11787578,13001078,3845413,8770947,3184683,10691850,10560717,1014448,6060560,8611409,2284414,9575435,9351409,14377351,16686192,16329747,9228680,14074829,9502026,4549852,14440151,14746012,7226692,1852579,2915045,12797539,14829909,6324498,1892018,13451049,1756171,5222648,581649,5576308,12615115,10436491,10912606,1499098,4208443,5272828,3753168,770325,11352543,6985665,11970800,10904418,11724937,4354897,12771185,5492188,4891218,11619914,1037625,4823148
2397240,14234811,1416315,3601999,9768126,14802653,5609389,15458039,8789493,5119566,13969045,1481477,4530913,5791993,11163325,5882735,980369,11416043,7371332,11500481,16680465,7183665,12451938,12431327,10726677,10336555,12983151,2056718,1445801,342194,13524152,3752496,1135192,949299,3377197,661224,2812842,12888331,13768224,3953280,10450273,13017489,8761514,3470085,9410586,16488073,14567222,8304436,1647560,16228945,3908401,5851672,2397219,9557611,4973962,13765206,7980959,6686759,10951430,7312827,6360687,9221664,13956434,9123490
9849247,14909162,11937829,10330955,605516,12775178,14930226,13115515,16335345,10051485,1838267,11206651,6315181,5797615,3689781,3869996,13457424,7948280,7494558,7450658,9427031,14902119,9623182,2644208,14027680,3839792,844668,8715449,6779899,6302995,14293993,2024494,12666379,5086365,7544709,12500380,14105154,5676765,9322111,9702364,7799763,7995615,10242358,14914114,5345655,16196921,6584398,6894574,13425191,11604895,11327167,15696258,13952888,7282331,7291446,722743,9801407,5935747,2088271,3718982,7034789,2936843,13291859,7551688
2864007,4417038,16658564,5219009,13331958,9230093,12850091,12342400,7553058,9043955,5956401,2485920,12809963,306294,2269290,465483,14878336,9744676,12050906,7579547,9330142,10751645,10158309,3546709,14199324,16154887,15706149,15915340,15818580,16724858,13435034,14299469,10166163,4135090,6898230,15532036,10280186,3809207,13430015,6670767,2339649,16382721,11333197,15684239,980602,14572355,14530410,2481744,4150601,15061955,3629733,5757462,8438782,12731260,2875130,8104850,12487070,11481728,422932,15729078,12018134,7583882,1752955,12780379
7017514,9629333,2338672,15691654,3519544,289415,4724765,11947084,9939903,10965613,14066493,5726524,11265145,3555075,1649674,8727488,37813,457648,8427117,12550999,13493788,15994704,2606576,15107287,14425916,7273679,16327307,89874,6402511,10197383,8287735,14726708,4126896,11416417,14884975,8784797,11150921,8782652,2701898,7832613,11831144,13034950,11110691,3852072,2087473,13711054,14528184,2124245,714073,3578058,12943201,11284284,13594065,3979524,4697785,4637472,9553495,9930064,3502630,3805909,2516438,16357903,10344756,11287545
